id,description,question,choices,answer
2b5648,a silver spoon on a white table cloth,What is the spoon resting on?,"['a plate', 'a napkin', 'a table cloth', 'the floor']",a table cloth
2b5648,a silver spoon on a white table cloth,Is a fork depicted?,"['no', 'yes']",no
2b5648,a silver spoon on a white table cloth,What item of cutlery is shown?,"['fork', 'knife', 'spoon', 'chopsticks']",spoon
2ebab1,a green apple with a brown stem,What color is the apple?,"['blue', 'green', 'red', 'yellow']",green
2ebab1,a green apple with a brown stem,Does the apple have a stem?,"['no', 'yes']",yes
2ebab1,a green apple with a brown stem,Is the stem blue?,"['no', 'yes']",no
2ebab1,a green apple with a brown stem,What fruit is depicted?,"['banana', 'apple', 'orange', 'grape']",apple
0aa083,"a stack of three colorful books, red, blue, and yellow from bottom to top",How many books are in the stack?,"['one', 'two', 'three', 'four']",three
0aa083,"a stack of three colorful books, red, blue, and yellow from bottom to top",What color is the bottom book?,"['blue', 'red', 'yellow', 'green']",red
0aa083,"a stack of three colorful books, red, blue, and yellow from bottom to top",What color is the top book?,"['blue', 'red', 'yellow', 'green']",yellow
0aa083,"a stack of three colorful books, red, blue, and yellow from bottom to top",Are the books black and white?,"['no', 'yes']",no
fdbec5,a brown leather wallet,What item is depicted?,"['a bag', 'a wallet', 'a purse', 'a belt']",a wallet
fdbec5,a brown leather wallet,What material is the wallet made of?,"['cloth', 'plastic', 'leather', 'rubber']",leather
fdbec5,a brown leather wallet,Is the wallet green?,"['no', 'yes']",no
fdbec5,a brown leather wallet,What color is the wallet?,"['black', 'brown', 'red', 'blue']",brown
559542,a black cat sitting on a red rug,What color is the cat?,"['black', 'white', 'orange', 'brown']",black
559542,a black cat sitting on a red rug,What color is the rug?,"['blue', 'green', 'red', 'yellow']",red
559542,a black cat sitting on a red rug,Is there a dog in the image?,"['no', 'yes']",no
559542,a black cat sitting on a red rug,Where is the cat sitting?,"['on a chair', 'on a mat', 'on a rug', 'on the floor']",on a rug
41ce68,a white cloud in a bright blue sky,What color is the sky?,"['black', 'blue', 'gray', 'white']",blue
41ce68,a white cloud in a bright blue sky,What color is the cloud?,"['black', 'blue', 'gray', 'white']",white
41ce68,a white cloud in a bright blue sky,Is there a sun visible?,"['no', 'yes']",no
41ce68,a white cloud in a bright blue sky,What is depicted in the sky?,"['a bird', 'a plane', 'a cloud', 'a star']",a cloud
093b3f,a yellow car on a gray road,What color is the car?,"['black', 'blue', 'red', 'yellow']",yellow
093b3f,a yellow car on a gray road,What color is the road?,"['black', 'brown', 'gray', 'white']",gray
093b3f,a yellow car on a gray road,Is the car red?,"['no', 'yes']",no
093b3f,a yellow car on a gray road,What is the car on?,"['a track', 'a road', 'grass', 'sand']",a road
12b2a2,a deep blue circle on a light gray background,What shape is deep blue?,"['square', 'triangle', 'circle', 'rectangle']",circle
12b2a2,a deep blue circle on a light gray background,What color is the background?,"['dark blue', 'light gray', 'black', 'white']",light gray
12b2a2,a deep blue circle on a light gray background,Is there a square in the image?,"['no', 'yes']",no
12b2a2,a deep blue circle on a light gray background,Is the circle red?,"['no', 'yes']",no
878b2c,bright yellow stars scattered across a dark purple sky,What color are the stars?,"['blue', 'red', 'yellow', 'green']",yellow
878b2c,bright yellow stars scattered across a dark purple sky,What kind of objects are scattered?,"['planets', 'clouds', 'stars', 'meteors']",stars
878b2c,bright yellow stars scattered across a dark purple sky,What color is the sky?,"['light blue', 'dark purple', 'orange', 'white']",dark purple
878b2c,bright yellow stars scattered across a dark purple sky,Are the stars red?,"['no', 'yes']",no
e7023c,"a forest of tall, slender black trees silhouetted against an orange sunset",What color are the trees?,"['green', 'brown', 'black', 'white']",black
e7023c,"a forest of tall, slender black trees silhouetted against an orange sunset",What time of day is depicted?,"['sunrise', 'midday', 'sunset', 'midnight']",sunset
e7023c,"a forest of tall, slender black trees silhouetted against an orange sunset",Is the sky orange?,"['no', 'yes']",yes
e7023c,"a forest of tall, slender black trees silhouetted against an orange sunset",What is silhouetted?,"['mountains', 'buildings', 'cars', 'trees']",trees
c7e2b9,a plain white t-shirt with short sleeves,What item of clothing is shown?,"['jacket', 'pants', 'shirt', 'skirt']",shirt
c7e2b9,a plain white t-shirt with short sleeves,What color is the t-shirt?,"['black', 'red', 'blue', 'white']",white
c7e2b9,a plain white t-shirt with short sleeves,Does the t-shirt have long sleeves?,"['no', 'yes']",no
c7e2b9,a plain white t-shirt with short sleeves,Is the t-shirt striped?,"['no', 'yes']",no
9a911d,three overlapping teal squares,How many squares are depicted?,"['one', 'two', 'three', 'four']",three
9a911d,three overlapping teal squares,What color are the squares?,"['red', 'blue', 'teal', 'green']",teal
9a911d,three overlapping teal squares,Are the squares overlapping?,"['no', 'yes']",yes
9a911d,three overlapping teal squares,Are the shapes circles?,"['no', 'yes']",no
7e75c8,a simple brown wooden table with four legs,What material is the table made of?,"['metal', 'plastic', 'wood', 'glass']",wood
7e75c8,a simple brown wooden table with four legs,How many legs does the table have?,"['two', 'three', 'four', 'five']",four
7e75c8,a simple brown wooden table with four legs,Is the table blue?,"['no', 'yes']",no
7e75c8,a simple brown wooden table with four legs,Is the object a chair?,"['no', 'yes']",no
a01970,a bright red apple with a single green leaf,What color is the apple?,"['green', 'yellow', 'red', 'orange']",red
a01970,a bright red apple with a single green leaf,Does the apple have a leaf?,"['no', 'yes']",yes
a01970,a bright red apple with a single green leaf,How many leaves are mentioned?,"['zero', 'one', 'two', 'three']",one
a01970,a bright red apple with a single green leaf,Is the apple blue?,"['no', 'yes']",no
72ac9a,a stack of purple books on a desk,What objects are stacked?,"['boxes', 'dishes', 'books', 'papers']",books
72ac9a,a stack of purple books on a desk,What color are the books?,"['blue', 'green', 'red', 'purple']",purple
72ac9a,a stack of purple books on a desk,Where are the books located?,"['on a chair', 'on a desk', 'on the floor', 'on a shelf']",on a desk
72ac9a,a stack of purple books on a desk,Is there anything orange in the image?,"['no', 'yes']",no
64f799,a striped pattern of orange and black lines,What colors are in the pattern?,"['blue and green', 'orange and black', 'red and white', 'yellow and purple']",orange and black
64f799,a striped pattern of orange and black lines,What type of pattern is it?,"['dotted', 'checked', 'striped', 'floral']",striped
64f799,a striped pattern of orange and black lines,Are the lines curved?,"['no', 'yes']",no
64f799,a striped pattern of orange and black lines,Does the pattern contain lines?,"['no', 'yes']",yes
5af577,a silver car parked on a gray road,What color is the car?,"['red', 'blue', 'silver', 'black']",silver
5af577,a silver car parked on a gray road,What is the car parked on?,"['a sidewalk', 'a path', 'grass', 'a road']",a road
5af577,a silver car parked on a gray road,What color is the road?,"['gray', 'brown', 'yellow', 'white']",gray
5af577,a silver car parked on a gray road,Is the vehicle a truck?,"['no', 'yes']",no
2c3358,a bright yellow sun in a clear blue sky,What color is the sun?,"['orange', 'purple', 'red', 'yellow']",yellow
2c3358,a bright yellow sun in a clear blue sky,What color is the sky?,"['blue', 'green', 'red', 'white']",blue
2c3358,a bright yellow sun in a clear blue sky,Is the sky cloudy?,"['no', 'yes']",no
2c3358,a bright yellow sun in a clear blue sky,Is the sun red?,"['no', 'yes']",no
102799,a red apple on a wooden table,What is the color of the apple?,"['blue', 'green', 'red', 'yellow']",red
102799,a red apple on a wooden table,What is the apple resting on?,"['a chair', 'a table', 'the floor', 'the ground']",a table
102779,a red apple on a wooden table,Is the apple green?,"['no', 'yes']",no
102779,a red apple on a wooden table,Is there an apple in the image?,"['no', 'yes']",yes
093520,a stack of three green books,How many books are stacked?,"['one', 'three', 'two', 'zero']",three
093520,a stack of three green books,What color are the books?,"['blue', 'green', 'red', 'yellow']",green
093520,a stack of three green books,Are the books red?,"['no', 'yes']",no
093520,a stack of three green books,What items are stacked?,"['boxes', 'books', 'plates', 'toys']",books
4533e4,a black cat sitting on a white rug,What color is the cat?,"['black', 'orange', 'white', 'yellow']",black
4533e4,a black cat sitting on a white rug,What is the cat sitting on?,"['a bed', 'a chair', 'a rug', 'a table']",a rug
4533e4,a black cat sitting on a white rug,Is the rug white?,"['no', 'yes']",yes
4533e4,a black cat sitting on a white rug,Is the cat brown?,"['no', 'yes']",no
411a23,a blue car parked on a street,What color is the car?,"['black', 'blue', 'red', 'white']",blue
411a23,a blue car parked on a street,Where is the car parked?,"['in a garage', 'in a driveway', 'on a street', 'in a parking lot']",on a street
411a23,a blue car parked on a street,Is the car red?,"['no', 'yes']",no
411a23,a blue car parked on a street,Is there a car in the image?,"['no', 'yes']",yes
3da179,a tall brown tree with green leaves,What color are the leaves?,"['brown', 'green', 'red', 'yellow']",green
3da179,a tall brown tree with green leaves,What object is depicted?,"['a building', 'a car', 'a tree', 'a house']",a tree
3da179,a tall brown tree with green leaves,Is the tree short?,"['no', 'yes']",no
3da179,a tall brown tree with green leaves,Are the leaves red?,"['no', 'yes']",no
1984f1,a small yellow bird on a branch,What color is the bird?,"['blue', 'green', 'red', 'yellow']",yellow
1984f1,a small yellow bird on a branch,What is the bird sitting on?,"['a branch', 'a nest', 'the ground', 'a wire']",a branch
1984f1,a small yellow bird on a branch,Is the bird large?,"['no', 'yes']",no
1984f1,a small yellow bird on a branch,Is there a bird in the image?,"['no', 'yes']",yes
2280d8,a white cloud in the shape of a sheep,What color is the cloud?,"['blue', 'gray', 'white', 'yellow']",white
2280d8,a white cloud in the shape of a sheep,What shape is the cloud like?,"['a car', 'a house', 'a sheep', 'a tree']",a sheep
2280d8,a white cloud in the shape of a sheep,Is the cloud red?,"['no', 'yes']",no
2280d8,a white cloud in the shape of a sheep,Is there a cloud in the image?,"['no', 'yes']",yes
500348,a field of red tulips under a blue sky,What color are the tulips?,"['blue', 'green', 'red', 'yellow']",red
500348,a field of red tulips under a blue sky,What kind of flowers are in the field?,"['roses', 'sunflowers', 'tulips', 'daisies']",tulips
500348,a field of red tulips under a blue sky,Is the sky green?,"['no', 'yes']",no
500348,a field of red tulips under a blue sky,Is there a field of tulips?,"['no', 'yes']",yes
f1c8e3,a silver ring with a blue gem,What color is the gem?,"['blue', 'green', 'red', 'yellow']",blue
f1c8e3,a silver ring with a blue gem,What is the main object depicted?,"['a bracelet', 'a necklace', 'a ring', 'earrings']",a ring
f1c8e3,a silver ring with a blue gem,Is the ring gold?,"['no', 'yes']",no
f1c8e3,a silver ring with a blue gem,Does the ring have a gem?,"['no', 'yes']",yes
25d79d,A golden sphere on a granite pedestal,What shape is on the pedestal?,"['cube', 'cylinder', 'pyramid', 'sphere']",sphere
25d79d,A golden sphere on a granite pedestal,What material is the pedestal made of?,"['granite', 'marble', 'wood', 'steel']",granite
25d79d,A golden sphere on a granite pedestal,Is the sphere silver?,"['no', 'yes']",no
25d79d,A golden sphere on a granite pedestal,What color is the sphere?,"['bronze', 'golden', 'silver', 'white']",golden
2e6270,A bright red balloon floating in a blue sky,What color is the balloon?,"['blue', 'green', 'red', 'yellow']",red
2e6270,A bright red balloon floating in a blue sky,Where is the balloon floating?,"['in a house', 'in a park', 'in the sky', 'underwater']",in the sky
2e6270,A bright red balloon floating in a blue sky,Is the sky green?,"['no', 'yes']",no
2e6270,A bright red balloon floating in a blue sky,What is floating in the sky?,"['a bird', 'a cloud', 'a kite', 'a balloon']",a balloon
4f7fcd,Navy blue velvet curtains,What color are the curtains?,"['black', 'brown', 'navy blue', 'gray']",navy blue
4f7fcd,Navy blue velvet curtains,What material are the curtains made of?,"['cotton', 'silk', 'velvet', 'wool']",velvet
